assemble_ai,assemble_flops,assemble_time,bytes,cell_type,cols,degree,dimension,matmult_flops,matmult_time,matvec_ai,mesh_size,nonzeros,num_processes,problem,rows,type
1.98380865979,15410349570.0,0.702134132385,2453514448.0,simplex,8120601,1,3,233563001.0,0.0120077013969,0.11355373813,48000000,120841801.0,48,Poisson,8120601,aij
0,0.0,0.000317096710205,296645696,simplex,8120601,1,3,6971348615.0,0.0674235999584,1.39488658425,48000000,0,48,Poisson,8120601,matfree
3.43534699468,23342735052.0,0.765671014786,4222164048.0,simplex,8120601,2,3,454644201.0,0.0203864514828,0.118748595655,6000000,231382401.0,48,Poisson,8120601,aij
0,0.0,0.00029993057251,321740640,simplex,8120601,2,3,5023390785.0,0.0392850756645,3.66237350681,6000000,0,48,Poisson,8120601,matfree
8.41418812074,1.46291056848e+11,1.75227403641,11682939728.0,simplex,13997521,3,3,1334348881.0,0.0570475399494,0.121224611043,3072000,674173201.0,48,Poisson,13997521,aij
0,0.0,0.000339031219482,572521024,simplex,13997521,3,3,15127928730.0,0.0776637911797,10.5786819794,3072000,0,48,Poisson,13997521,matfree
12.4563419675,3.2373831748e+11,2.41213107109,17632954448.0,simplex,13997521,4,3,2078100721.0,0.0779140651226,0.122540371589,1296000,1046049121.0,48,Poisson,13997521,aij
0,0.0,0.000302076339722,607293184,simplex,13997521,4,3,18902153650.0,0.100695383549,17.0501640162,1296000,0,48,Poisson,13997521,matfree
60.2295192035,2.54712537892e+12,7.14138793945,28655459248.0,simplex,15813251,5,3,3439572251.0,0.117580729723,0.123307089651,750000,1727692751.0,48,Poisson,15813251,aij
0,0.0,0.000350952148438,718250176,simplex,15813251,5,3,92112982430.0,0.387908732891,85.3924554586,750000,0,48,Poisson,15813251,matfree
0.569949958551,1961342830.0,0.124394893646,1803284048.0,simplex,10246401,1,2,133152001.0,0.00765936374664,0.102934689207,20480000,71699201.0,48,Poisson,10246401,aij
0,0.0,0.000314950942993,331865920,simplex,10246401,1,2,990994272.0,0.0121555626392,0.525889321129,20480000,0,48,Poisson,10246401,matfree
0.880240629284,3137386086.0,0.128678798676,2540666448.0,simplex,10246401,2,2,225324801.0,0.0111249506474,0.110571722686,5120000,117785601.0,48,Poisson,10246401,aij
0,0.0,0.000298023223877,334528192,simplex,10246401,2,2,1097824982.0,0.011973208189,1.21801256692,5120000,0,48,Poisson,10246401,matfree
1.41660545643,8422116156.0,0.22590303421,4355924048.0,simplex,12967201,3,2,427744801.0,0.0197000086308,0.114861212601,2880000,220356001.0,48,Poisson,12967201,aij
0,0.0,0.000302076339722,425499264,simplex,12967201,3,2,1759757324.0,0.0202847480774,2.03625831573,2880000,0,48,Poisson,12967201,matfree
2.56803113308,15938327160.0,0.259427070618,4506951248.0,simplex,10246401,4,2,471110401.0,0.0202345728874,0.117496718706,1280000,240678401.0,48,Poisson,10246401,aij
0,0.0,0.000293016433716,339872896,simplex,10246401,4,2,2193832760.0,0.0197068870068,3.69270420208,1280000,0,48,Poisson,10246401,matfree
